frame,reg,value
6827,0,205
6827,22,6
6827,21,4
6828,16,64
6828,14,119
6828,9,48
6828,7,11
6828,8,63
6828,0,214
6828,21,0
6829,16,96
6829,14,100
6829,9,72
6829,7,136
6829,8,62
6829,0,223
6829,22,5
6829,21,4
6830,16,128
6830,14,58
6830,15,23
6830,18,64
6830,9,96
6830,7,5
6830,0,232
6830,21,0
6831,16,160
6831,14,39
6831,9,120
6831,7,130
6831,8,61
6831,0,241
6831,22,4
6831,21,4
6832,16,192
6832,14,20
6832,9,144
6832,7,255
6832,8,60
6832,0,250
6832,21,0
6833,16,224
6833,14,160
6833,15,27
6833,9,168
6833,7,130
6833,8,61
6833,0,241
6834,17,8
6834,16,0
6834,14,179
6834,9,192
6834,7,5
6834,8,62
6834,0,232
6835,14,198
6835,9,216
6835,7,136
6835,0,223
6835,21,4
6836,17,7
6836,16,224
6836,14,206
6836,15,34
6836,9,240
6836,7,11
6836,8,63
6836,0,214
6836,22,5
6836,21,0
6837,16,192
6837,14,187
6837,10,9
6837,9,8
6837,7,136
6837,8,62
6837,0,205
6837,21,4
6838,16,160
6838,14,168
6838,9,32
6838,7,5
6838,0,214
6838,22,6
6838,21,0
6839,16,128
6839,14,100
6839,15,41
6839,9,56
6839,7,130
6839,8,61
6839,0,223
6839,21,4
6840,16,96
6840,14,81
6840,9,80
6840,7,255
6840,8,60
6840,0,232
6840,22,7
6840,21,0
6841,16,64
6841,14,100
6841,9,104
6841,7,130
6841,8,61
6841,0,241
6841,4,64
6841,21,4
6842,16,32
6842,14,58
6842,15,23
6842,18,80
6842,9,128
6842,7,5
6842,8,62
6842,0,250
6843,16,0
6843,14,77
6843,9,152
6843,7,136
6843,0,241
6843,21,0
6844,17,6
6844,16,224
6844,14,96
6844,9,176
6844,7,11
6844,8,63
6844,0,232
6844,22,6
6844,21,4
6845,16,192
6845,14,160
6845,15,27
6845,9,200
6845,7,136
6845,8,62
6845,0,223
6845,21,0
6846,16,160
6846,14,141
6846,9,224
6846,7,5
6846,0,214
6846,22,5
6846,21,4
6847,16,128
6847,14,122
6847,9,248
6847,7,130
6847,8,61
6847,0,205
6847,21,0
6848,16,96
6848,14,206
6848,15,34
6848,10,10
6848,9,16
6848,7,255
6848,8,60
6848,0,214
6848,22,4
6848,21,4
6849,16,64
6849,14,225
6849,9,40
6849,7,130
6849,8,61
6849,0,223
6849,21,0
6850,16,32
6850,14,244
6850,9,64
6850,7,5
6850,8,62
6850,0,232
6851,16,0
6851,14,100
6851,15,41
6851,9,88
6851,7,136
6851,0,241
6852,17,5
6852,16,224
6852,14,119
6852,9,112
6852,7,11
6852,8,63
6852,0,250
6852,21,4
6853,16,192
6853,14,100
6853,9,136
6853,7,136
6853,8,62
6853,0,241
6853,22,5
6853,21,0
6854,16,160
6854,14,58
6854,15,23
6854,18,64
6854,9,160
6854,7,5
6854,0,232
6854,21,4
6855,16,128
6855,14,39
6855,9,184
6855,7,130
6855,8,61
6855,0,223
6855,22,6
6855,21,0
6856,16,96
6856,14,20
6856,9,208
6856,7,255
6856,8,60
6856,0,214
6856,21,4
6857,16,64
6857,14,160
6857,15,27
6857,9,232
6857,7,130
6857,8,61
6857,0,205
6857,22,7
6857,21,0
6858,16,32
6858,14,179
6858,10,11
6858,9,0
6858,7,5
6858,8,62
6858,0,214
6858,21,4
6859,16,0
6859,14,198
6859,9,24
6859,7,136
6859,0,223
6860,17,4
6860,16,224
6860,14,206
6860,15,34
6860,7,11
6860,8,63
6860,0,232
6860,21,0
6861,16,192
6861,14,187
6861,9,0
6861,7,136
6861,8,62
6861,0,241
6861,22,6
6861,21,4
6862,16,160
6862,14,168
6862,10,10
6862,9,232
6862,7,5
6862,0,250
6862,21,0
6863,16,128
6863,14,100
6863,15,41
6863,9,208
6863,7,130
6863,8,61
6863,0,241
6863,22,5
6863,21,4
6864,16,96
6864,14,81
6864,9,184
6864,7,255
6864,8,60
6864,0,232
6864,21,0
6865,16,64
6865,14,100
6865,9,160
6865,7,130
6865,8,61
6865,0,223
6865,22,4
6865,21,4
6866,16,32
6866,14,58
6866,15,23
6866,18,80
6866,9,136
6866,7,5
6866,8,62
6866,0,214
6866,21,0
6867,16,0
6867,14,77
6867,9,112
6867,7,136
6867,0,205
6868,14,96
6868,9,88
6868,7,11
6868,8,63
6868,0,214
6869,14,160
6869,15,27
6869,9,64
6869,7,136
6869,8,62
6869,0,223
6869,21,4
6870,16,32
6870,14,141
6870,9,40
6870,7,5
6870,0,232
6870,22,5
6870,21,0
6871,16,64
6871,14,122
6871,9,16
6871,7,130
6871,8,61
6871,0,241
6871,21,4
6872,16,96
6872,14,206
6872,15,34
6872,10,9
6872,9,248
6872,7,255
6872,8,60
6872,0,250
6872,22,6
6872,21,0
6873,16,128
6873,14,225
6873,9,224
6873,7,130
6873,8,61
6873,0,241
6873,21,4
6874,16,160
6874,14,244
6874,9,200
6874,7,5
6874,8,62
6874,0,232
6874,22,7
6874,21,0
6875,16,192
6875,14,100
6875,15,41
6875,9,176
6875,7,136
6875,0,223
6875,21,4
6876,16,224
6876,14,119
6876,9,152
6876,7,11
6876,8,63
6876,0,214
6877,17,5
6877,16,0
6877,14,100
6877,9,128
6877,7,136
6877,8,62
6877,0,205
6877,21,0
6878,16,32
6878,14,58
6878,15,23
6878,18,64
6878,9,104
6878,7,5
6878,0,214
6878,22,6
6878,21,4
6879,16,64
6879,14,39
6879,9,80
6879,7,130
6879,8,61
6879,0,223
6879,21,0
6880,16,96
6880,14,20
6880,9,56
6880,7,255
6880,8,60
6880,0,232
6880,22,5
6880,21,4
6881,16,128
6881,14,160
6881,15,27
6881,9,32
6881,7,130
6881,8,61
6881,0,241
6881,21,0
6882,16,160
6882,14,179
6882,9,8
6882,7,5
6882,8,62
6882,0,250
6882,22,4
6882,21,4
6883,16,192
6883,14,198
6883,10,8
6883,9,240
6883,7,136
6883,0,241
6883,21,0
6884,16,224
6884,14,206
6884,15,34
6884,9,216
6884,7,11
6884,8,63
6884,0,232
6885,17,6
6885,16,0
6885,14,187
6885,9,192
6885,7,136
6885,8,62
6885,0,223
6886,16,32
6886,14,168
6886,9,168
6886,7,5
6886,0,214
6886,21,4
6887,20,0
6887,19,15
6887,14,100
6887,15,41
6887,13,0
6887,12,15
6887,6,0
6887,5,15
6888,14,101
6889,15,26
6889,20,170
6889,19,0
6889,18,9
6889,8,46
6889,13,171
6889,12,160
6889,12,208
6889,11,9
6889,1,3
6889,6,234
6889,5,0
6889,6,218
6889,5,144
6889,4,9
6890,17,3
6890,16,0
6890,14,19
6890,18,81
6890,10,5
6890,9,0
6890,7,117
6890,11,65
6890,3,5
6890,0,38
6890,1,52
6890,4,129
6890,24,79
6890,22,64
6890,21,0
6891,16,32
6891,9,24
6891,7,118
6891,3,4
6891,2,192
6891,0,66
6891,1,3
6891,4,33
6891,24,31
6891,22,4
6892,16,64
6892,9,48
6892,2,128
6892,4,65
6892,22,12
6893,16,96
6893,14,2
6893,15,31
6893,9,72
6893,2,64
6893,0,67
6893,22,20
6894,16,128
6894,9,96
6894,2,0
6894,22,28
6895,20,172
6895,19,208
6895,16,160
6895,18,80
6895,9,120
6895,3,3
6895,2,192
6895,22,36
6896,16,192
6896,14,17
6896,15,39
6896,9,144
6896,2,128
6897,16,224
6897,9,168
6897,2,64
6897,22,34
6898,17,4
6898,16,0
6898,9,192
6898,2,0
6898,22,32
6899,16,32
6899,14,117
6899,15,46
6899,9,216
6899,22,30
6900,16,64
6900,9,240
6900,22,28
6901,16,96
6901,10,6
6901,9,8
6901,22,26
6902,16,128
6902,14,19
6902,15,26
6902,18,64
6902,9,32
6902,22,24
6903,16,160
6903,9,56
6903,22,22
6904,16,192
6904,9,80
6904,22,20
6905,16,224
6905,14,2
6905,15,31
6905,9,104
6905,22,18
6906,17,5
6906,16,0
6906,9,128
6906,22,16
6907,16,32
6907,14,23
6907,9,152
6907,0,77
6907,22,14
6908,16,64
6908,14,17
6908,15,39
6908,9,176
6908,0,87
6908,22,12
6909,16,96
6909,14,252
6909,15,38
6909,9,200
6909,0,77
6909,22,10
6910,16,128
6910,14,231
6910,9,224
6910,0,67
6910,22,8
6911,16,160
6911,14,117
6911,15,46
6911,9,248
6911,0,57
6911,22,6
6912,16,192
6912,14,96
6912,10,7
6912,9,16
6912,0,47
6912,22,4
6913,16,224
6913,14,117
6913,9,40
6913,11,64
6913,0,37
6914,17,6
6914,16,0
6914,14,19
6914,15,26
6914,18,80
6914,9,64
6914,0,47
6914,21,4
6915,16,32
6915,14,40
6915,9,88
6915,7,216
6915,0,57
6915,22,5
6915,21,0
6916,16,64
6916,14,61
6916,9,112
6916,7,58
6916,8,47
6916,0,67
6916,21,4
6917,16,96
6917,14,2
6917,15,31
6917,9,136
6917,7,216
6917,8,46
6917,0,77
6917,22,6
6917,21,0
6918,16,128
6918,14,237
6918,15,30
6918,9,160
6918,7,118
6918,0,87
6918,21,4
6919,16,160
6919,14,216
6919,9,184
6919,7,20
6919,0,77
6919,22,7
6919,21,0
6920,16,192
6920,14,17
6920,15,39
6920,9,208
6920,7,178
6920,8,45
6920,0,67
6920,21,4
6921,16,224
6921,14,38
6921,9,232
6921,7,20
6921,8,46
6921,0,57
6922,17,7
6922,16,0
6922,14,59
6922,10,8
6922,9,0
6922,7,118
6922,0,47
6922,21,0
6923,16,32
6923,14,117
6923,15,46
6923,9,24
6923,7,216
6923,0,37
6923,22,6
6923,21,4
6924,16,64
6924,14,138
6924,9,48
6924,7,58
6924,8,47
6924,0,47
6924,21,0
6925,16,96
6925,14,117
6925,9,72
6925,7,216
6925,8,46
6925,0,57
6925,22,5
6925,21,4
6926,16,128
6926,14,19
6926,15,26
6926,18,64
6926,9,96
6926,7,118
6926,0,67
6926,21,0
6927,16,160
6927,14,254
6927,15,25
6927,9,120
6927,7,20
6927,0,77
6927,22,4
6927,21,4
6928,16,192
6928,14,233
6928,9,144
6928,7,178
6928,8,45
6928,0,87
6928,21,0
6929,16,224
6929,14,2
6929,15,31
6929,9,168
6929,7,20
6929,8,46
6929,0,77
6930,17,8
6930,16,0
6930,14,23
6930,9,192
6930,7,118
6930,0,67
6931,14,44
6931,9,216
6931,7,216
6931,0,57
6931,21,4
6932,17,7
6932,16,224
6932,14,17
6932,15,39
6932,9,240
6932,7,58
6932,8,47
6932,0,47
6932,22,5
6932,21,0
6933,16,192
6933,14,252
6933,15,38
6933,10,9
6933,9,8
6933,7,216
6933,8,46
6933,0,37
6933,21,4
6934,16,160
6934,14,231
6934,9,32
6934,7,118
6934,0,47
6934,22,6
6934,21,0
6935,16,128
6935,14,117
6935,15,46
6935,9,56
6935,7,20
6935,0,57
6935,21,4
6936,16,96
6936,14,96
6936,9,80
6936,7,178
6936,8,45
6936,0,67
6936,22,7
6936,21,0
6937,16,64
6937,14,117
6937,9,104
6937,7,20
6937,8,46
6937,0,77
6937,4,64
6937,21,4
6938,16,32
6938,14,19
6938,15,26
6938,18,80
6938,9,128
6938,7,118
6938,0,87
6939,16,0
6939,14,40
6939,9,152
6939,7,216
6939,0,77
6939,21,0
6940,17,6
6940,16,224
6940,14,61
6940,9,176
6940,7,58
6940,8,47
6940,0,67
6940,22,6
6940,21,4
6941,16,192
6941,14,2
6941,15,31
6941,9,200
6941,7,216
6941,8,46
6941,0,57
6941,21,0
6942,16,160
6942,14,237
6942,15,30
6942,9,224
6942,7,118
6942,0,47
6942,22,5
6942,21,4
6943,16,128
6943,14,216
6943,9,248
6943,7,20
6943,0,37
6943,21,0
6944,16,96
6944,14,17
6944,15,39
6944,10,10
6944,9,16
6944,7,178
6944,8,45
6944,0,47
6944,22,4
6944,21,4
6945,16,64
6945,14,38
6945,9,40
6945,7,20
6945,8,46
6945,0,57
6945,21,0
6946,16,32
6946,14,59
6946,9,64
6946,7,118
6946,0,67
6947,16,0
6947,14,117
6947,15,46
6947,9,88
6947,7,216
6947,0,77
6948,17,5
6948,16,224
6948,14,138
6948,9,112
6948,7,58
6948,8,47
6948,0,87
6948,21,4
6949,16,192
6949,14,117
6949,9,136
6949,7,216
6949,8,46
6949,0,77
6949,22,5
6949,21,0
6950,16,160
6950,14,19
6950,15,26
6950,18,64
6950,9,160
6950,7,118
6950,0,67
6950,21,4
6951,16,128
6951,14,254
6951,15,25
6951,9,184
6951,7,20
6951,0,57
6951,22,6
6951,21,0
6952,16,96
6952,14,233
6952,9,208
6952,7,178
6952,8,45
6952,0,47
6952,21,4
6953,16,64
6953,14,2
6953,15,31
6953,9,232
6953,7,20
6953,8,46
6953,0,37
6953,22,7
6953,21,0
6954,16,32
6954,14,23
6954,10,11
6954,9,0
6954,7,118
6954,0,47
6954,21,4
6955,16,0
6955,14,44
6955,18,65
6955,9,24
6955,7,216
6955,0,57
6956,17,4
6956,16,224
6956,14,17
6956,15,39
6956,7,58
6956,8,47
6956,0,67
6956,21,0
6957,16,192
6957,14,252
6957,15,38
6957,9,0
6957,7,216
6957,8,46
6957,0,77
6957,22,6
6957,21,4
6958,16,160
6958,14,231
6958,10,10
6958,9,232
6958,7,118
6958,0,87
6958,21,0
6959,16,128
6959,14,117
6959,15,46
6959,9,208
6959,7,20
6959,6,0
6959,5,15
6960,16,96
6960,14,96
6960,9,184
6960,7,178
6960,8,45
6961,16,64
6961,14,117
6961,9,160
6961,7,20
6961,8,46
6961,1,34
6961,6,249
6961,5,0
6961,4,9
6962,16,32
6962,14,19
6962,15,26
6962,18,81
6962,9,136
6962,7,118
6962,0,76
6962,1,104
6962,4,129
6962,23,1
6962,24,79
6962,22,128
6963,16,0
6963,14,40
6963,9,112
6963,7,216
6963,0,132
6963,1,6
6963,4,65
6963,23,241
6963,24,31
6963,22,18
6964,14,61
6964,9,88
6964,7,58
6964,8,47
6964,0,133
6964,4,64
6964,22,17
6964,21,4
6965,14,2
6965,15,31
6965,9,64
6965,7,216
6965,8,46
6965,0,100
6965,1,41
6965,4,128
6965,21,0
6966,16,32
6966,14,237
6966,15,30
6966,9,40
6966,7,118
6966,0,101
6966,22,16
6966,21,4
6967,16,64
6967,14,216
6967,9,16
6967,7,20
6967,21,0
6968,16,96
6968,14,17
6968,15,39
6968,10,9
6968,9,248
6968,7,178
6968,8,45
6968,22,15
6968,21,4
6969,16,128
6969,14,38
6969,9,224
6969,7,20
6969,8,46
6969,21,0
6970,16,160
6970,14,59
6970,9,200
6970,7,118
6970,22,14
6970,21,4
6971,16,192
6971,14,117
6971,15,46
6971,9,176
6971,7,216
6971,21,0
6972,16,224
6972,14,138
6972,9,152
6972,7,58
6972,8,47
6972,22,13
6972,21,4
6973,17,5
6973,16,0
6973,14,117
6973,9,128
6973,7,216
6973,8,46
6973,21,0
6974,16,32
6974,14,19
6974,15,26
6974,18,65
6974,9,104
6974,7,118
6974,22,12
6974,21,4
6975,16,64
6975,14,254
6975,15,25
6975,9,80
6975,7,20
6975,21,0
6976,16,96
6976,14,233
6976,9,56
6976,7,178
6976,8,45
6976,22,11
6976,21,4
6977,16,128
6977,14,2
6977,15,31
6977,9,32
6977,7,20
6977,8,46
6977,21,0
6978,16,160
6978,14,23
6978,9,8
6978,7,118
6978,22,10
6978,21,4
6979,16,192
6979,14,44
6979,10,8
6979,9,240
6979,7,216
6979,21,0
6980,16,224
6980,14,17
6980,15,39
6980,9,216
6980,7,58
6980,8,47
6980,22,9
6980,21,4
6981,17,6
6981,16,0
6981,14,252
6981,15,38
6981,9,192
6981,7,216
6981,8,46
6981,21,0
6982,16,32
6982,14,231
6982,9,168
6982,7,118
6982,22,8
6982,21,4
6983,20,0
6983,19,15
6983,14,117
6983,15,46
6983,18,64
6983,13,0
6983,12,15
6983,6,0
6983,5,15
6985,15,34
6985,20,170
6985,19,0
6985,18,9
6985,8,34
6985,13,248
6985,12,0
6985,11,9
6985,1,4
6985,6,234
6985,5,0
6985,4,9
6986,17,3
6986,16,0
6986,14,38
6986,15,52
6986,18,81
6986,7,76
6986,8,104
6986,11,129
6986,3,5
6986,0,38
6986,1,52
6986,4,129
6986,23,193
6986,24,79
6986,22,64
6986,21,0
6987,16,32
6987,7,156
6987,8,69
6987,11,33
6987,3,4
6987,2,192
6987,0,89
6987,1,4
6987,4,33
6987,24,31
6987,22,4
6988,16,64
6988,7,206
6988,8,34
6988,11,16
6988,2,128
6988,4,65
6988,22,12
6989,16,96
6989,14,100
6989,15,41
6989,7,207
6989,2,64
6989,0,90
6989,22,20
6990,16,128
6990,2,0
6990,22,28
6991,16,160
6991,18,80
6991,3,3
6991,2,192
6991,22,36
6992,16,192
6992,14,206
6992,15,34
6992,2,128
6993,16,224
6993,2,64
6993,22,34
6994,17,4
6994,16,0
6994,2,0
6994,22,32
6995,16,32
6995,14,38
6995,15,52
6995,18,64
6995,13,0
6995,12,15
6995,22,30
6996,16,64
6996,22,28
6997,16,96
6997,8,62
6997,13,248
6997,12,0
6997,13,136
6997,11,9
6997,22,26
6998,16,128
6998,14,100
6998,15,41
6998,7,76
6998,8,104
6998,11,129
6998,22,24
6999,16,160
6999,7,8
6999,8,124
6999,11,33
6999,22,22
7000,16,192
7000,7,4
7000,8,62
7000,11,16
7000,22,20
7001,16,224
7001,14,206
7001,15,34
7001,7,5
7001,22,18
7002,17,5
7002,16,0
7002,22,16
7003,16,32
7003,14,235
7003,0,104
7003,22,14
7004,16,64
7004,14,38
7004,15,52
7004,18,80
7004,0,118
7004,22,12
7005,16,96
7005,14,9
7005,0,104
7005,22,10
7006,16,128
7006,14,236
7006,15,51
7006,0,90
7006,22,8
7007,16,160
7007,14,100
7007,15,41
7007,13,0
7007,12,15
7007,6,0
7007,5,15
7007,4,64
7008,16,192
7008,14,71
7009,16,224
7009,14,100
7009,8,52
7009,13,248
7009,12,0
7009,11,9
7009,1,34
7009,6,249
7009,5,0
7009,4,9
7010,17,6
7010,16,0
7010,14,206
7010,15,34
7010,7,76
7010,8,104
7010,11,129
7010,0,76
7010,1,104
7010,4,129
7010,23,1
7010,24,79
7010,22,128
7011,16,32
7011,14,235
7011,11,33
7011,0,132
7011,1,6
7011,4,65
7011,23,241
7011,24,31
7011,22,18
7012,16,64
7012,14,8
7012,15,35
7012,7,38
7012,8,52
7012,11,16
7012,0,133
7012,4,64
7012,22,17
7012,21,4
7013,16,96
7013,14,38
7013,15,52
7013,18,64
7013,7,39
7013,0,100
7013,1,41
7013,4,128
7013,21,0
7014,16,128
7014,14,9
7014,0,101
7014,22,16
7014,21,4
7015,16,160
7015,14,236
7015,15,51
7015,21,0
7016,16,192
7016,14,100
7016,15,41
7016,22,15
7016,21,4
7017,16,224
7017,14,129
7017,21,0
7018,17,7
7018,16,0
7018,14,158
7018,22,14
7018,21,4
7019,20,0
7019,19,15
7019,14,206
7019,15,34
7019,13,0
7019,12,15
7019,6,0
7019,5,15
7020,14,207
7021,15,31
7021,20,170
7021,19,0
7021,18,9
7021,8,41
7021,13,248
7021,12,0
7021,11,9
7021,1,3
7021,6,234
7021,5,0
7021,4,9
7022,17,3
7022,14,117
7022,15,46
7022,18,81
7022,7,76
7022,8,104
7022,11,129
7022,3,5
7022,0,38
7022,1,52
7022,4,129
7022,23,193
7022,24,79
7022,22,64
7022,21,0
7023,16,32
7023,7,200
7023,8,82
7023,11,33
7023,3,4
7023,2,192
7023,0,224
7023,1,3
7023,4,33
7023,24,31
7023,22,4
7024,16,64
7024,7,100
7024,8,41
7024,11,16
7024,2,128
7024,4,65
7024,22,12
7025,16,96
7025,14,17
7025,15,39
7025,7,101
7025,2,64
7025,0,225
7025,22,20
7026,16,128
7026,2,0
7026,22,28
7027,20,169
7027,16,160
7027,18,80
7027,3,3
7027,2,192
7027,22,36
7028,16,192
7028,14,2
7028,15,31
7028,2,128
7029,16,224
7029,2,64
7029,22,34
7030,17,4
7030,16,0
7030,2,0
7030,22,32
7031,16,32
7031,14,117
7031,15,46
7031,18,64
7031,13,0
7031,12,15
7031,22,30
7032,16,64
7032,22,28
7033,16,96
7033,8,23
7033,13,248
7033,12,0
7033,13,136
7033,11,9
7033,22,26
7034,16,128
7034,14,17
7034,15,39
7034,7,76
7034,8,104
7034,11,129
7034,22,24
7035,16,160
7035,7,117
7035,8,46
7035,11,33
7035,22,22
7036,16,192
7036,7,58
7036,8,23
7036,11,16
7036,22,20
7037,16,224
7037,14,2
7037,15,31
7037,7,59
7037,22,18
7038,17,5
7038,16,0
7038,22,16
7039,16,32
7039,14,28
7039,0,238
7039,22,14
7040,16,64
7040,14,117
7040,15,46
7040,18,80
7040,0,251
7040,22,12
7041,16,96
7041,14,91
7041,0,238
7041,22,10
7042,16,128
7042,14,65
7042,0,225
7042,22,8
7043,20,0
7043,19,15
7043,14,17
7043,15,39
7043,13,0
7043,12,15
7043,0,212
7043,22,6
7044,14,18
7044,0,199
7044,22,4
7045,15,31
7045,20,170
7045,19,0
7045,20,106
7045,18,9
7045,8,46
7045,13,248
7045,12,0
7045,11,9
7045,0,186
7045,4,64
7046,17,3
7046,16,0
7046,14,117
7046,15,46
7046,18,81
7046,7,76
7046,8,104
7046,11,129
7046,0,199
7046,21,4
7047,16,32
7047,7,235
7047,8,92
7047,11,33
7047,0,212
7047,22,5
7047,21,0
7048,16,64
7048,7,117
7048,8,46
7048,11,16
7048,0,225
7048,21,4
7049,16,96
7049,14,17
7049,15,39
7049,7,118
7049,0,238
7049,22,6
7049,21,0
7050,16,128
7050,0,251
7050,21,4
7051,16,160
7051,18,80
7051,0,238
7051,22,7
7051,21,0
7052,16,192
7052,14,2
7052,15,31
7052,0,225
7052,21,4
7053,16,224
7053,0,212
7054,17,4
7054,16,0
7054,0,199
7054,21,0
7055,16,32
7055,14,117
7055,15,46
7055,18,64
7055,13,0
7055,12,15
7055,6,0
7055,5,15
7056,16,64
7057,16,96
7057,8,26
7057,13,248
7057,12,0
7057,13,136
7057,11,9
7057,1,34
7057,6,249
7057,5,0
7057,4,9
7058,16,128
7058,14,17
7058,15,39
7058,7,76
7058,8,104
7058,11,129
7058,0,76
7058,1,104
7058,4,129
7058,23,1
7058,24,79
7058,22,128
7059,16,160
7059,7,38
7059,8,52
7059,11,33
7059,0,132
7059,1,6
7059,4,65
7059,23,241
7059,24,31
7059,22,18
7060,16,192
7060,7,19
7060,8,26
7060,11,16
7060,0,133
7060,4,64
7060,22,17
7060,21,4
7061,16,224
7061,14,2
7061,15,31
7061,7,20
7061,0,100
7061,1,41
7061,4,128
7061,21,0
7062,17,5
7062,16,0
7062,0,101
7062,22,16
7062,21,4
7063,16,32
7063,14,28
7063,21,0
7064,16,64
7064,14,117
7064,15,46
7064,18,80
7064,22,15
7064,21,4
7065,16,96
7065,14,91
7065,21,0
7066,16,128
7066,14,65
7066,22,14
7066,21,4
7067,20,0
7067,19,15
7067,14,17
7067,15,39
7067,13,0
7067,12,15
7067,6,0
7067,5,15
7069,15,34
7069,20,170
7069,19,0
7069,18,9
7069,8,52
7069,13,248
7069,12,0
7069,13,136
7069,11,9
7069,1,4
7069,6,234
7069,5,0
7069,4,9
7070,17,3
7070,16,0
7070,14,38
7070,15,52
7070,18,81
7070,7,76
7070,8,104
7070,11,129
7070,3,5
7070,0,38
7070,1,52
7070,4,129
7070,23,193
7070,24,79
7070,22,64
7070,21,0
7071,16,32
7071,11,33
7071,3,4
7071,2,192
7071,0,89
7071,1,4
7071,4,33
7071,24,31
7071,22,4
7072,16,64
7072,7,38
7072,8,52
7072,11,16
7072,2,128
7072,4,65
7072,22,12
7073,16,96
7073,14,100
7073,15,41
7073,7,39
7073,2,64
7073,0,90
7073,22,20
7074,16,128
7074,2,0
7074,22,28
7075,16,160
7075,18,80
7075,3,3
7075,2,192
7075,22,36
7076,16,192
7076,14,206
7076,15,34
7076,2,128
7077,16,224
7077,2,64
7077,22,34
7078,17,4
7078,16,0
7078,2,0
7078,22,32
7079,16,32
7079,14,38
7079,15,52
7079,18,64
7079,13,0
7079,12,15
7079,22,30
7080,16,64
7080,22,28
7081,16,96
7081,8,41
7081,13,248
7081,12,0
7081,13,136
7081,11,9
7081,22,26
7082,16,128
7082,14,100
7082,15,41
7082,7,76
7082,8,104
7082,11,129
7082,22,24
7083,16,160
7083,7,200
7083,8,82
7083,11,33
7083,22,22
7084,16,192
7084,7,100
7084,8,41
7084,11,16
7084,22,20
7085,16,224
7085,14,206
7085,15,34
7085,7,101
7085,22,18
7086,17,5
7086,16,0
7086,22,16
7087,16,32
7087,14,235
7087,0,104
7087,22,14
7088,16,64
7088,14,38
7088,15,52
7088,18,80
7088,0,118
7088,22,12
7089,16,96
7089,14,9
7089,0,104
7089,22,10
7090,16,128
7090,14,236
7090,15,51
7090,0,90
7090,22,8
7091,20,0
7091,19,15
7091,14,100
7091,15,41
7091,13,0
7091,12,15
7091,0,76
7091,22,6
7092,14,101
7092,0,62
7092,22,4
7093,15,34
7093,20,170
7093,19,0
7093,20,106
7093,18,9
7093,8,34
7093,13,248
7093,12,0
7093,11,9
7093,0,48
7094,17,3
7094,16,0
7094,14,38
7094,15,52
7094,18,81
7094,7,76
7094,8,104
7094,11,129
7094,0,62
7094,21,4
7095,16,32
7095,7,156
7095,8,69
7095,11,33
7095,0,76
7095,22,5
7095,21,0
7096,16,64
7096,7,206
7096,8,34
7096,11,16
7096,0,90
7096,21,4
7097,16,96
7097,14,100
7097,15,41
7097,7,207
7097,0,104
7097,22,6
7097,21,0
7098,16,128
7098,0,118
7098,21,4
7099,20,169
7099,16,160
7099,18,80
7099,0,104
7099,22,7
7099,21,0
7100,16,192
7100,14,206
7100,15,34
7100,0,90
7100,21,4
7101,16,224
7101,0,76
7102,17,4
7102,16,0
7102,0,62
7102,21,0
7103,16,32
7103,14,38
7103,15,52
7103,18,64
7103,13,0
7103,12,15
7103,6,0
7103,5,15
7103,4,64
7104,16,64
7105,16,96
7105,8,52
7105,13,248
7105,12,0
7105,11,9
7105,1,34
7105,6,249
